surface	norm	freq	text_count	pct_texts	texts	category
კაცთაჲსა	კაცთაისა	10	9	16.7	mrav-chrysostom-jonah|mrav-dormition-1|mrav-dormition-2|mrav-epiphane-mary|mrav-kharbeba-2|mrav-natlisgeba-1|mrav-sulthmofenoba-1|mrav-toma-chrysostom|proclus-hom-theotokos	REVIEW
იტჳრთა	იტვრთა	10	7	13.0	mrav-dormition-2|mrav-epiphane-mary|mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-timote-1|proclus-hom-theotokos	REVIEW
მსგავს	მსგავს	10	9	16.7	ephr-markhva|mart-stepane|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-exaltation-cross|mrav-feristsvaleba|mrav-kharbeba-1|mrav-kharbeba-3|mrav-martyrs-chrysostom-3	REVIEW
წყლითა	წყლითა	10	5	9.3	cyril-epiphany-homily|mrav-enkenia-2|mrav-forty-martyrs|mrav-kharbeba-3|mrav-natlisgeba-1	REVIEW
თქჳს	თქვს	9	6	11.1	mrav-aghdgoma-kyrile|mrav-enkenia-2|mrav-feristsvaleba|mrav-kharbeba-3|mrav-new-sunday|mrav-sulthmofenoba-2	REVIEW
ცხოვრებისაჲ	ცხოვრებისაი	9	7	13.0	mrav-aghdgoma-kyrile|mrav-enkenia-2|mrav-epiphane-mary|mrav-exaltation-cross|mrav-new-sunday|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
იქმენ	იქმენ	9	6	11.1	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-dormition-1|mrav-enkenia-1|mrav-toma-chrysostom	REVIEW
ჩემგან	ჩემგან	9	7	13.0	mart-stepane|mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-feristsvaleba|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
დედათაჲ	დედათაი	9	8	14.8	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-dormition-2|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|proclus-hom-theotokos	REVIEW
კეთილ	კეთილ	9	6	11.1	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-feristsvaleba|mrav-forty-martyrs|mrav-kharbeba-2	REVIEW
თქუენცა	თქუენცა	9	9	16.7	ephr-markhva|mrav-aghdgoma-kyrile|mrav-bound-ioane-zosime|mrav-bzoba-iohannes|mrav-bzoba-meletios|mrav-colophon-makari|mrav-enkenia-2|mrav-lazare|mrav-toma-chrysostom	REVIEW
ენითა	ენითა	9	8	14.8	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-dormition-1|mrav-ioane-zosime|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|mrav-sulthmofenoba-1|mrav-sulthmofenoba-2	REVIEW
მამისაგან	მამისაგან	9	7	13.0	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-kharbeba-2|mrav-natlisgeba-1|mrav-shoba-athanasi|mrav-sulthmofenoba-2	REVIEW
ივლტოდა	ივლტოდა	9	7	13.0	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-exaltation-cross|mrav-forty-martyrs|mrav-lazare|mrav-shoba-athanasi|mrav-sinai-fathers-amonios	REVIEW
ქუეყანად	ქუეყანად	9	5	9.3	mrav-aghdgoma-kyrile|mrav-enkenia-1|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
ერთისა	ერთისა	9	5	9.3	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-forty-martyrs|mrav-paul-martyrdom|mrav-sinai-fathers-amonios	REVIEW
რიცხჳ	რიცხვ	9	3	5.6	mrav-aghdgoma-kyrile|mrav-forty-martyrs|mrav-sinai-fathers-amonios	REVIEW
უყო	უყო	9	8	14.8	mart-stepane|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-john-baptist-decollatio-2|mrav-nails-inventio|mrav-natlisgeba-1	REVIEW
იხილოს	იხილოს	9	7	13.0	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-epiphane-mary|mrav-feristsvaleba|mrav-sinai-fathers-amonios|mrav-timote-1	REVIEW
სარგებელ	სარგებელ	9	7	13.0	ephr-markhva|mrav-aghdgoma-meletios|mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-martyrs-chrysostom-2|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	REVIEW
ვიქმნეთ	ვიქმნეთ	9	7	13.0	mrav-aghdgoma-meletios|mrav-bzoba-severian|mrav-departed-ephrem|mrav-exaltation-cross|mrav-martyrs-chrysostom-3|mrav-peter-martyrdom|proclus-hom-theotokos	REVIEW
წიგნთაგან	წიგნთაგან	9	8	14.8	inventio-stephani-lucian|mrav-aghdgoma-meletios|mrav-bzoba-iohannes|mrav-cross-vision|mrav-departed-ephrem|mrav-dormition-1|mrav-enkenia-2|mrav-kharbeba-2	REVIEW
ყოვლითა	ყოვლითა	9	7	13.0	mrav-aghdgoma-meletios|mrav-bzoba-severian|mrav-exaltation-cross|mrav-kharbeba-2|mrav-peter-martyrdom|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
გევედრები	გევედრები	9	7	13.0	mart-iaqob-up-dzma|mart-stepane|mrav-antipater-bostrensis-1|mrav-basili-2|mrav-cross-vision|mrav-lazare|mrav-sinai-fathers-amonios	REVIEW
ერისაჲ	ერისაი	9	9	16.7	mart-iaqob-up-dzma|mart-stepane|mrav-antipater-bostrensis-1|mrav-bzoba-meletios|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-cross-vision|mrav-natlisgeba-1|mrav-paul-martyrdom	REVIEW
ბრძანა	ბრძანა	9	6	11.1	mrav-antipater-bostrensis-1|mrav-bzoba-meletios|mrav-cross-vision|mrav-forty-martyrs|mrav-paul-martyrdom|mrav-peter-martyrdom	REVIEW
ვისმე	ვისმე	9	8	14.8	cyril-epiphany-homily|inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-basili-2|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-lazare	REVIEW
მუცლისა	მუცლისა	9	6	11.1	chrys-epiphany-homily|mrav-antipater-bostrensis-1|mrav-dormition-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-martyrs-chrysostom-3	REVIEW
ჩემისაჲ	ჩემისაი	9	7	13.0	inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-enkenia-2|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|mrav-natlisgeba-1	REVIEW
ჯოჯოხეთისანი	ჯოჯოხეთისანი	9	5	9.3	mrav-basili-1|mrav-enkenia-1|mrav-epiphane-mary|mrav-feristsvaleba|mrav-lazare	REVIEW
მეცა	მეცა	9	8	14.8	mart-stepane|mrav-basili-2|mrav-cross-vision|mrav-enkenia-1|mrav-lazare|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
ჰურიაო	ჰურიაო	9	5	9.3	mrav-basili-2|mrav-enkenia-1|mrav-lazare|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
ღმრთისანი	ღმრთისანი	9	7	13.0	mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-departed-ephrem|mrav-dormition-1|mrav-enkenia-1|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	REVIEW
ითქუმის	ითქუმის	9	6	11.1	inventio-stephani-lucian|mrav-bzoba-iohannes|mrav-feristsvaleba|mrav-lazare|mrav-martyrs-chrysostom-2|mrav-shoba-athanasi	REVIEW
იქმნებოდა	იქმნებოდა	9	6	11.1	mrav-bzoba-iohannes|mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-natlisgeba-1|mrav-natlisgeba-okropiri|proclus-hom-theotokos	REVIEW
ივნო	ივნო	9	4	7.4	mrav-bzoba-iohannes|mrav-epiphane-mary|mrav-kharbeba-3|proclus-hom-theotokos	REVIEW
თჳსისასა	თვსისასა	9	7	13.0	mrav-bzoba-meletios|mrav-dormition-2|mrav-feristsvaleba|mrav-john-baptist-decollatio|mrav-martyrs-chrysostom-2|mrav-sinai-fathers-amonios|mrav-timote-1	REVIEW
კაცთაგან	კაცთაგან	9	7	13.0	mrav-bzoba-severian|mrav-dormition-1|mrav-enkenia-1|mrav-exaltation-cross|mrav-forty-martyrs|mrav-kharbeba-2|mrav-paul-martyrdom	REVIEW
მხოლოჲ	მხოლოი	9	6	11.1	mrav-bzoba-severian|mrav-kharbeba-1|mrav-kharbeba-3|mrav-paul-martyrdom|mrav-toma-chrysostom|proclus-hom-theotokos	REVIEW
იცნა	იცნა	9	8	14.8	cyril-epiphany-homily|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-cross-vision|mrav-john-baptist-decollatio|mrav-natlisgeba-1|mrav-shoba-athanasi|mrav-timote-1	REVIEW
ყოველსავე	ყოველსავე	9	8	14.8	mrav-cross-vision|mrav-departed-ephrem|mrav-epiphane-mary|mrav-exaltation-cross|mrav-forty-martyrs|mrav-kharbeba-2|mrav-natlisgeba-1|proclus-hom-theotokos	REVIEW
კაც	კაც	9	5	9.3	mrav-cross-vision|mrav-enkenia-1|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1|mrav-toma-chrysostom	REVIEW
უწოდა	უწოდა	9	9	16.7	mrav-cross-vision|mrav-enkenia-1|mrav-feristsvaleba|mrav-john-baptist-decollatio|mrav-kharbeba-1|mrav-kharbeba-2|mrav-natlisgeba-okropiri|mrav-shoba-athanasi|mrav-sulthmofenoba-1	REVIEW
ცხორებისაჲ	ცხორებისაი	9	8	14.8	cyril-epiphany-homily|hesych-hypapante-01|mrav-dormition-1|mrav-dormition-2|mrav-kharbeba-3|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
იპოვების	იპოვების	9	7	13.0	mrav-chrysostom-jonah|mrav-enkenia-2|mrav-john-baptist-decollatio|mrav-lazare|mrav-timote-1|mrav-toma-chrysostom|proclus-hom-theotokos	REVIEW
ღებისა	ღებისა	9	5	9.3	cyril-epiphany-homily|inventio-stephani-lucian|mrav-enkenia-2|mrav-ioane-zosime|mrav-sinai-fathers-amonios	REVIEW
იქმოდა	იქმოდა	9	7	13.0	cyril-epiphany-homily|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-epiphane-mary|mrav-kharbeba-2|mrav-peter-martyrdom|mrav-sinai-fathers-amonios	REVIEW
იქმნის	იქმნის	9	6	11.1	cyril-epiphany-homily|ephr-markhva|mrav-chrysostom-jonah|mrav-exaltation-cross|mrav-shoba-athanasi|mrav-sulthmofenoba-2	REVIEW
ვიყვენით	ვიყვენით	9	5	9.3	chrys-epiphany-homily|mrav-exaltation-cross|mrav-feristsvaleba|mrav-kharbeba-2|mrav-sinai-fathers-amonios	REVIEW
რომლისათჳსცა	რომლისათვსცა	9	6	11.1	mrav-chrysostom-jonah|mrav-feristsvaleba|mrav-forty-martyrs|mrav-kharbeba-2|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
ქმნულ	ქმნულ	9	7	13.0	cyril-epiphany-homily|mrav-epiphane-mary|mrav-forty-martyrs|mrav-kharbeba-1|mrav-martyrs-chrysostom-2|mrav-shoba-athanasi|mrav-sinai-fathers-amonios	REVIEW
ხედვიდა	ხედვიდა	9	7	13.0	chrys-epiphany-homily|cyril-epiphany-homily|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|mrav-kharbeba-3|mrav-natlisgeba-okropiri|mrav-sinai-fathers-amonios	REVIEW
ინება	ინება	9	7	13.0	inventio-stephani-lucian|mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
მღჳმესა	მღვმესა	8	6	11.1	ephr-markhva|mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-enkenia-1|mrav-john-baptist-decollatio-2|mrav-toma-chrysostom	REVIEW
დღედმდე	დღედმდე	8	3	5.6	mrav-aghdgoma-kyrile|mrav-epiphane-mary|mrav-ioane-zosime	REVIEW
ხედავა	რხედავა	8	5	9.3	mrav-aghdgoma-kyrile|mrav-exaltation-cross|mrav-john-baptist-decollatio|mrav-kharbeba-2|mrav-lazare	REVIEW
სხუაჲცა	სხუაიცა	8	5	9.3	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-basili-2|mrav-john-baptist-decollatio-2|mrav-sinai-fathers-amonios	REVIEW
სიძესა	სიძესა	8	6	11.1	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-enkenia-2|mrav-kharbeba-3|mrav-martyrs-chrysostom-3|mrav-natlisgeba-okropiri	REVIEW
თქუას	თქუას	8	7	13.0	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-dormition-1|mrav-enkenia-2|mrav-john-baptist-decollatio-2	REVIEW
იონა	იონა	8	3	5.6	mrav-aghdgoma-kyrile|mrav-john-baptist-decollatio-2|mrav-lazare	REVIEW
ჴელთაგან	ხელთაგან	8	5	9.3	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-chrysostom-jonah|mrav-kharbeba-3|mrav-sinai-fathers-amonios	REVIEW
მეუფესა	მეუფესა	8	5	9.3	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-enkenia-2|mrav-paul-martyrdom	REVIEW
დგეს	დგეს	8	8	14.8	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-enkenia-1|mrav-forty-martyrs|mrav-kharbeba-2|mrav-natlisgeba-1|mrav-paul-martyrdom|mrav-sulthmofenoba-2	REVIEW
სცეს	სცეს	8	6	11.1	mart-stepane|mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-dormition-2|mrav-shoba-athanasi|mrav-sulthmofenoba-2	REVIEW
სძლო	სძლო	8	6	11.1	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-cross-vision|mrav-enkenia-1|mrav-martyrs-chrysostom-3|mrav-sinai-fathers-amonios	REVIEW
ცად	ცად	8	5	9.3	mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-enkenia-1|mrav-enkenia-2|mrav-sulthmofenoba-1	REVIEW
მრავლისა	მრავლისა	8	6	11.1	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-sinai-fathers-amonios	REVIEW
ჩუენთათჳს	ჩუენთათვს	8	5	9.3	mrav-aghdgoma-kyrile|mrav-colophon-makari|mrav-epiphane-mary|mrav-exaltation-cross|mrav-sinai-fathers-amonios	REVIEW
ღმრთისათა	ღმრთისათა	8	5	9.3	mrav-aghdgoma-kyrile|mrav-departed-ephrem|mrav-enkenia-1|mrav-natlisgeba-1|mrav-sinai-fathers-amonios	REVIEW
ვთქუათ	ვთქუათ	8	7	13.0	chrys-epiphany-homily|mrav-aghdgoma-meletios|mrav-dormition-1|mrav-enkenia-1|mrav-epiphane-mary|mrav-natlisgeba-1|mrav-toma-chrysostom	REVIEW
პილატე	პილატე	8	2	3.7	mart-stepane|mrav-aghdgoma-meletios	REVIEW
იოვანჱსა	იოვანესა	8	4	7.4	cyril-epiphany-homily|mrav-antipater-bostrensis-1|mrav-enkenia-2|mrav-natlisgeba-1	REVIEW
გუექმნა	გუექმნა	8	7	13.0	hesych-hypapante-01|mrav-antipater-bostrensis-1|mrav-epiphane-mary|mrav-exaltation-cross|mrav-kharbeba-2|mrav-peter-martyrdom|proclus-hom-theotokos	REVIEW
სა	სა	8	3	5.6	mrav-antipater-bostrensis-1|mrav-bound-ioane-zosime|mrav-john-baptist-decollatio	REVIEW
ცნა	ცნა	8	6	11.1	mrav-antipater-bostrensis-1|mrav-departed-ephrem|mrav-dormition-1|mrav-john-baptist-decollatio|mrav-lazare|mrav-sulthmofenoba-2	REVIEW
ტაძრად	ტაძრად	8	3	5.6	mart-iaqob-up-dzma|mrav-antipater-bostrensis-1|mrav-timote-1	REVIEW
მანცა	მანცა	8	7	13.0	cyril-epiphany-homily|hesych-hypapante-01|inventio-stephani-lucian|mart-stepane|mrav-basili-1|mrav-cross-vision|mrav-john-baptist-decollatio-2	REVIEW
ჭეშმარიტებისა	ჭეშმარიტებისა	8	7	13.0	chrys-epiphany-homily|mrav-basili-1|mrav-cross-vision|mrav-dormition-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
თქუმად	თქუმად	8	7	13.0	mrav-basili-1|mrav-bzoba-iohannes|mrav-bzoba-meletios|mrav-bzoba-severian|mrav-dormition-1|mrav-enkenia-1|mrav-feristsvaleba	REVIEW
იკადრა	იკადრა	8	5	9.3	mrav-basili-1|mrav-john-baptist-decollatio|mrav-kharbeba-2|mrav-lazare|mrav-shoba-athanasi	REVIEW
ქრისტჱსთჳს	ქრისტესთვს	8	7	13.0	mart-iaqob-up-dzma|mrav-basili-2|mrav-enkenia-2|mrav-epiphane-mary|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-sinai-fathers-amonios	REVIEW
გიჩუენო	გიჩუენო	8	7	13.0	chrys-epiphany-homily|inventio-stephani-lucian|mrav-basili-2|mrav-bzoba-severian|mrav-cross-vision|mrav-martyrs-chrysostom-2|mrav-sinai-fathers-amonios	REVIEW
ჰგონებდა	ჰგონებდა	8	4	7.4	mrav-basili-2|mrav-lazare|mrav-sinai-fathers-amonios|mrav-timote-1	REVIEW
იქმნებიან	იქმნებიან	8	7	13.0	hesych-hypapante-01|inventio-stephani-lucian|mrav-bzoba-iohannes|mrav-epiphane-mary|mrav-john-baptist-decollatio-2|mrav-kharbeba-1|proclus-hom-theotokos	REVIEW
ძენი	ძენი	8	8	14.8	mrav-bzoba-iohannes|mrav-dormition-1|mrav-dormition-2|mrav-feristsvaleba|mrav-john-baptist-decollatio-2|mrav-lazare|mrav-sulthmofenoba-1|mrav-sulthmofenoba-2	REVIEW
ჰრწამს	ჰრწამს	8	6	11.1	mart-stepane|mrav-bzoba-iohannes|mrav-departed-ephrem|mrav-epiphane-mary|mrav-martyrs-chrysostom-2|proclus-hom-theotokos	REVIEW
უგალობდეთ	უგალობდეთ	8	5	9.3	mrav-bzoba-severian|mrav-enkenia-2|mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3	REVIEW
მხიარულ	მხიარულ	8	7	13.0	chrys-epiphany-homily|mart-stepane|mrav-bzoba-severian|mrav-epiphane-mary|mrav-exaltation-cross|mrav-martyrs-chrysostom-2|proclus-hom-theotokos	REVIEW
საუკუნესა	საუკუნესა	8	7	13.0	mart-stepane|mrav-bzoba-severian|mrav-epiphane-mary|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|mrav-martyrs-chrysostom-2|mrav-natlisgeba-okropiri	REVIEW
რას	რას	8	5	9.3	mrav-bzoba-severian|mrav-cross-vision|mrav-enkenia-1|mrav-martyrs-chrysostom-3|mrav-sulthmofenoba-2	REVIEW
ელენე	ელენე	8	2	3.7	mrav-cross-vision|mrav-nails-inventio	REVIEW
იგინივე	იგინივე	8	3	5.6	mrav-chrysostom-jonah|mrav-departed-ephrem|mrav-epiphane-mary	REVIEW
იხარებენ	იხარებენ	8	5	9.3	chrys-epiphany-homily|mrav-dormition-1|mrav-dormition-2|mrav-epiphane-mary|mrav-kharbeba-1	REVIEW
ცეცხლისაჲ	ცეცხლისაი	8	6	11.1	mrav-enkenia-1|mrav-feristsvaleba|mrav-kharbeba-2|mrav-martyrs-chrysostom-3|mrav-natlisgeba-1|mrav-sulthmofenoba-2	REVIEW
ეკლესიათათჳს	ეკლესიათათვს	8	2	3.7	mrav-enkenia-1|mrav-enkenia-2	REVIEW
რომელთამე	რომელთამე	8	6	11.1	cyril-epiphany-homily|mart-iaqob-up-dzma|mart-stepane|mrav-enkenia-2|mrav-kharbeba-1|mrav-lazare	REVIEW
იესუჲს	იესუის	8	8	14.8	hesych-hypapante-01|mrav-exaltation-cross|mrav-forty-martyrs|mrav-kharbeba-2|mrav-kharbeba-3|mrav-nails-inventio|mrav-natlisgeba-okropiri|mrav-timote-1	REVIEW
ლუკა	ლუკა	8	5	9.3	mrav-feristsvaleba|mrav-kharbeba-1|mrav-paul-martyrdom|mrav-shoba-athanasi|mrav-timote-1	REVIEW
უპირადჱს	უპირადეს	8	3	5.6	mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3	REVIEW
წმიდისაგან	წმიდისაგან	8	2	3.7	mrav-kharbeba-2|mrav-kharbeba-3	REVIEW
პირისაგან	პირისაგან	7	4	7.4	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-feristsvaleba|mrav-kharbeba-2	REVIEW
იხილო	იხილო	7	5	9.3	cyril-epiphany-homily|hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-exaltation-cross|mrav-john-baptist-decollatio-2	REVIEW
ქებათასა	ქებათასა	7	3	5.6	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-enkenia-2	REVIEW
ჰურიათაჲ	ჰურიათაი	7	6	11.1	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-cross-vision|mrav-john-baptist-decollatio|mrav-lazare|mrav-timote-1	REVIEW
ცემითა	ცემითა	7	6	11.1	mrav-aghdgoma-kyrile|mrav-departed-ephrem|mrav-kharbeba-3|mrav-martyrs-chrysostom-3|mrav-natlisgeba-okropiri|mrav-sinai-fathers-amonios	REVIEW
ვნებისა	ვნებისა	7	5	9.3	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-basili-2|mrav-lazare|proclus-hom-theotokos	REVIEW
უთხრეს	უთხრეს	7	5	9.3	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-cross-vision|mrav-john-baptist-decollatio|mrav-paul-martyrdom	REVIEW
მეფეთა	მეფეთა	7	4	7.4	mrav-aghdgoma-kyrile|mrav-john-baptist-decollatio|mrav-lazare|mrav-paul-martyrdom	REVIEW
გრწამს	გრწამს	7	5	9.3	mrav-aghdgoma-kyrile|mrav-basili-2|mrav-departed-ephrem|mrav-paul-martyrdom|mrav-sulthmofenoba-2	REVIEW
თქუენისა	თქუენისა	7	7	13.0	mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-bzoba-iohannes|mrav-lazare|mrav-shoba-athanasi|mrav-sulthmofenoba-2|mrav-toma-chrysostom	REVIEW
მეწამების	მეწამების	7	3	5.6	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-timote-1	REVIEW
ვეშაპისასა	ვეშაპისასა	7	1	1.9	mrav-aghdgoma-kyrile	REVIEW
სიკუდილისათა	სიკუდილისათა	7	7	13.0	chrys-epiphany-homily|mrav-aghdgoma-kyrile|mrav-dormition-1|mrav-dormition-2|mrav-kharbeba-3|mrav-martyrs-chrysostom|proclus-hom-theotokos	REVIEW
მრწამს	მრწამს	7	4	7.4	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-shoba-athanasi|mrav-toma-chrysostom	REVIEW
წმიდათანი	წმიდათანი	7	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-enkenia-1|mrav-sinai-fathers-amonios	REVIEW
ეგულებოდა	ეგულებოდა	7	7	13.0	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-cross-vision|mrav-kharbeba-3|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	REVIEW
გრწმენინ	გრწმენინ	7	4	7.4	mrav-aghdgoma-kyrile|mrav-paul-martyrdom|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
მეფემან	მეფემან	7	4	7.4	mrav-aghdgoma-kyrile|mrav-basili-1|mrav-cross-vision|mrav-john-baptist-decollatio	REVIEW
ღრუბლითა	ღრუბლითა	7	5	9.3	mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-bzoba-iohannes|mrav-feristsvaleba	REVIEW
გუაქუს	გუაქუს	7	7	13.0	chrys-epiphany-homily|mrav-aghdgoma-kyrile|mrav-cross-vision|mrav-kharbeba-1|mrav-martyrs-chrysostom-3|mrav-timote-1|proclus-hom-theotokos	REVIEW
წინაწარმეტყუელისაჲ	წინაწარმეტყუელისაი	7	6	11.1	mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-lazare|mrav-shoba-athanasi	REVIEW
წინაწარმეტყუელთაჲ	წინაწარმეტყუელთაი	7	5	9.3	chrys-epiphany-homily|cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-cross-vision|mrav-john-baptist-decollatio	REVIEW
სარწმუნოებისა	სარწმუნოებისა	7	6	11.1	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bzoba-severian|mrav-feristsvaleba|mrav-sulthmofenoba-2|mrav-toma-chrysostom	REVIEW
ჰხედავს	ჰხედავს	7	5	9.3	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-feristsvaleba|mrav-sulthmofenoba-2	REVIEW
მ	მ	7	3	5.6	cyril-epiphany-homily|mrav-aghdgoma-meletios|mrav-antipater-bostrensis-1	REVIEW
სწავლად	სწავლად	7	6	11.1	mart-stepane|mrav-aghdgoma-meletios|mrav-cross-vision|mrav-natlisgeba-okropiri|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
ღმრთეებითა	ღმრთეებითა	7	4	7.4	mrav-amaghleba|mrav-epiphane-mary|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
მცა	მცა	7	6	11.1	mrav-amaghleba|mrav-dormition-1|mrav-exaltation-cross|mrav-lazare|mrav-martyrs-chrysostom|mrav-sinai-fathers-amonios	REVIEW
ყავნ	ყავნ	7	7	13.0	cyril-epiphany-homily|ephr-markhva|mrav-amaghleba|mrav-enkenia-2|mrav-martyrs-chrysostom|mrav-martyrs-chrysostom-3|mrav-new-sunday	REVIEW
ძისაჲ	ძისაი	7	5	9.3	ephr-markhva|mrav-amaghleba|mrav-bzoba-iohannes|mrav-bzoba-severian|proclus-hom-theotokos	REVIEW
საშოჲთ	საშოით	7	3	5.6	mrav-antipater-bostrensis-1|mrav-lazare|mrav-shoba-athanasi	REVIEW
ექმნა	ექმნა	7	6	11.1	mrav-antipater-bostrensis-1|mrav-enkenia-1|mrav-john-baptist-decollatio|mrav-martyrs-chrysostom-2|mrav-natlisgeba-1|mrav-sinai-fathers-amonios	REVIEW
ნატლის	ნატლის	7	3	5.6	cyril-epiphany-homily|mrav-antipater-bostrensis-1|mrav-natlisgeba-1	REVIEW
ჰეროდე	ჰეროდე	7	4	7.4	mrav-antipater-bostrensis-1|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-shoba-athanasi	REVIEW
ესეო	ესეო	7	2	3.7	mrav-antipater-bostrensis-1|mrav-bzoba-iohannes	REVIEW
იტყჳ	იტყვ	7	6	11.1	mart-stepane|mrav-antipater-bostrensis-1|mrav-chrysostom-jonah|mrav-cross-vision|mrav-kharbeba-3|mrav-lazare	REVIEW
ისწავე	ისწავე	7	6	11.1	mrav-antipater-bostrensis-1|mrav-bzoba-iohannes|mrav-chrysostom-jonah|mrav-kharbeba-1|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
