surface	norm	freq	text_count	pct_texts	texts	category
მათთჳს	მათთვს	33	20	37.0	cyril-epiphany-homily|inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-basili-1|mrav-bzoba-iohannes|mrav-departed-ephrem|mrav-enkenia-2|mrav-exaltation-cross|mrav-feristsvaleba|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-lazare|mrav-martyrs-chrysostom|mrav-martyrs-chrysostom-2|mrav-nails-inventio|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|proclus-hom-theotokos	FUNCTION
წმიდასა	წმიდასა	31	19	35.2	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-bound-ioane-zosime|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-colophon-makari|mrav-dormition-2|mrav-enkenia-1|mrav-feristsvaleba|mrav-john-baptist-decollatio|mrav-nails-inventio|mrav-natlisgeba-1|mrav-paul-martyrdom|mrav-peter-martyrdom|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|mrav-timote-1|mrav-toma-chrysostom	FUNCTION
შეურაცხ	შეურაცხ	29	18	33.3	cyril-epiphany-homily|hesych-hypapante-01|mrav-antipater-bostrensis-1|mrav-bzoba-iohannes|mrav-chrysostom-jonah|mrav-enkenia-1|mrav-enkenia-2|mrav-exaltation-cross|mrav-feristsvaleba|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-martyrs-chrysostom-2|mrav-natlisgeba-1|mrav-natlisgeba-okropiri|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|mrav-toma-chrysostom	FUNCTION
იხილე	იხილე	28	18	33.3	cyril-epiphany-homily|inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-cross-vision|mrav-enkenia-1|mrav-enkenia-2|mrav-exaltation-cross|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-kharbeba-1|mrav-lazare|mrav-martyrs-chrysostom|mrav-natlisgeba-okropiri|mrav-timote-1|mrav-toma-chrysostom|proclus-hom-theotokos	FUNCTION
ზეცად	ზეცად	27	19	35.2	cyril-epiphany-homily|mart-stepane|mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-bzoba-iohannes|mrav-chrysostom-jonah|mrav-cross-vision|mrav-dormition-1|mrav-dormition-2|mrav-epiphane-mary|mrav-martyrs-chrysostom-2|mrav-nails-inventio|mrav-paul-martyrdom|mrav-peter-martyrdom|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|mrav-timote-1|mrav-toma-chrysostom	FUNCTION
ჩუენგან	ჩუენგან	17	9	16.7	hesych-hypapante-01|mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-departed-ephrem|mrav-epiphane-mary|mrav-martyrs-chrysostom-2|mrav-martyrs-chrysostom-3|mrav-new-sunday	FUNCTION
თქუენგან	თქუენგან	5	5	9.3	mrav-kharbeba-1|mrav-kharbeba-2|mrav-lazare|mrav-shoba-athanasi|mrav-sinai-fathers-amonios	FUNCTION
იოვანე	იოვანე	57	16	29.6	chrys-epiphany-homily|cyril-epiphany-homily|inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bound-ioane-zosime|mrav-bzoba-severian|mrav-dormition-2|mrav-enkenia-2|mrav-feristsvaleba|mrav-ioane-zosime|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-natlisgeba-1|mrav-natlisgeba-okropiri|mrav-sulthmofenoba-2	RARE
მათნი	მათნი	56	17	31.5	ephr-markhva|mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-departed-ephrem|mrav-enkenia-1|mrav-exaltation-cross|mrav-feristsvaleba|mrav-forty-martyrs|mrav-kharbeba-2|mrav-martyrs-chrysostom|mrav-martyrs-chrysostom-2|mrav-nails-inventio|mrav-sinai-fathers-amonios	RARE
ნათელ	ნათელ	44	16	29.6	chrys-epiphany-homily|cyril-epiphany-homily|mrav-aghdgoma-meletios|mrav-basili-2|mrav-dormition-2|mrav-enkenia-1|mrav-enkenia-2|mrav-feristsvaleba|mrav-forty-martyrs|mrav-natlisgeba-1|mrav-natlisgeba-okropiri|mrav-new-sunday|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|mrav-toma-chrysostom|proclus-hom-theotokos	RARE
დღეთა	დღეთა	40	17	31.5	chrys-epiphany-homily|inventio-stephani-lucian|mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-basili-1|mrav-bound-ioane-zosime|mrav-bzoba-iohannes|mrav-colophon-makari|mrav-cross-vision|mrav-enkenia-2|mrav-feristsvaleba|mrav-lazare|mrav-natlisgeba-1|mrav-paul-martyrdom|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	RARE
წმიდამან	წმიდამან	40	16	29.6	cyril-epiphany-homily|mrav-basili-1|mrav-basili-2|mrav-bzoba-iohannes|mrav-dormition-1|mrav-enkenia-1|mrav-enkenia-2|mrav-kharbeba-2|mrav-kharbeba-3|mrav-paul-martyrdom|mrav-peter-martyrdom|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|mrav-timote-1|proclus-hom-theotokos	RARE
ჰურიათა	ჰურიათა	35	16	29.6	chrys-epiphany-homily|inventio-stephani-lucian|mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-basili-2|mrav-bzoba-meletios|mrav-exaltation-cross|mrav-kharbeba-2|mrav-lazare|mrav-martyrs-chrysostom-2|mrav-nails-inventio|mrav-shoba-athanasi|mrav-timote-1|mrav-toma-chrysostom|proclus-hom-theotokos	RARE
რასა	რასა	33	17	31.5	inventio-stephani-lucian|mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bzoba-iohannes|mrav-bzoba-meletios|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-departed-ephrem|mrav-enkenia-1|mrav-enkenia-2|mrav-feristsvaleba|mrav-john-baptist-decollatio-2|mrav-lazare|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-timote-1	RARE
ესაია	ესაია	30	16	29.6	hesych-hypapante-01|mart-iaqob-up-dzma|mart-stepane|mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bzoba-iohannes|mrav-cross-vision|mrav-departed-ephrem|mrav-dormition-1|mrav-dormition-2|mrav-enkenia-2|mrav-kharbeba-1|mrav-kharbeba-3|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-timote-1	RARE
სიტყჳთა	სიტყვთა	29	17	31.5	cyril-epiphany-homily|hesych-hypapante-01|mrav-aghdgoma-meletios|mrav-basili-2|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-cross-vision|mrav-enkenia-1|mrav-feristsvaleba|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-kharbeba-1|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2|mrav-toma-chrysostom	RARE
ჩუენთჳს	ჩუენთვს	28	16	29.6	chrys-epiphany-homily|hesych-hypapante-01|inventio-stephani-lucian|mrav-bound-ioane-zosime|mrav-bzoba-iohannes|mrav-enkenia-1|mrav-epiphane-mary|mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-natlisgeba-1|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1|mrav-toma-chrysostom|proclus-hom-theotokos	RARE
ხილვად	ხილვად	24	16	29.6	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-feristsvaleba|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-kharbeba-1|mrav-martyrs-chrysostom-2|mrav-natlisgeba-1|mrav-natlisgeba-okropiri|mrav-paul-martyrdom|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-timote-1|mrav-toma-chrysostom	RARE
ქრისტემან	ქრისტემან	22	16	29.6	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bound-ioane-zosime|mrav-bzoba-iohannes|mrav-cross-vision|mrav-enkenia-1|mrav-exaltation-cross|mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-lazare|mrav-natlisgeba-okropiri|mrav-paul-martyrdom|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	RARE
რომლისაჲ	რომლისაი	22	17	31.5	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-chrysostom-jonah|mrav-cross-vision|mrav-dormition-1|mrav-exaltation-cross|mrav-feristsvaleba|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-kharbeba-2|mrav-paul-martyrdom|mrav-peter-martyrdom|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-timote-1|mrav-toma-chrysostom|proclus-hom-theotokos	RARE
საქმენი	საქმენი	21	16	29.6	chrys-epiphany-homily|cyril-epiphany-homily|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-cross-vision|mrav-enkenia-1|mrav-enkenia-2|mrav-exaltation-cross|mrav-feristsvaleba|mrav-forty-martyrs|mrav-martyrs-chrysostom|mrav-natlisgeba-okropiri|mrav-shoba-athanasi|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	RARE
ყოველთაჲ	ყოველთაი	19	16	29.6	hesych-hypapante-01|inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-colophon-makari|mrav-cross-vision|mrav-dormition-2|mrav-feristsvaleba|mrav-forty-martyrs|mrav-kharbeba-2|mrav-kharbeba-3|mrav-lazare|mrav-new-sunday|mrav-paul-martyrdom|mrav-sulthmofenoba-1|mrav-timote-1|mrav-toma-chrysostom	RARE
იესუჲსნი	იესუისნი	2	1	1.9	mrav-aghdgoma-kyrile	RARE
გესმოდა	გესმოდა	2	2	3.7	hesych-hypapante-01|mrav-aghdgoma-kyrile	RARE
მწუხარებით	მწუხარებით	2	2	3.7	chrys-epiphany-homily|mrav-aghdgoma-kyrile	RARE
გალობითა	გალობითა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes	RARE
სასურველსა	სასურველსა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-timote-1	RARE
შეურაცხებით	შეურაცხებით	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-severian	RARE
მოგუასწავა	მოგუასწავა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-kharbeba-2	RARE
ვისწაოთ	ვისწაოთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
ზამთრისა	ზამთრისა	2	1	1.9	mrav-aghdgoma-kyrile	RARE
წარუდგინნა	წარუდგინნა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-severian	RARE
სიცრუვისა	სიცრუვისა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-severian	RARE
დაიძინა	დაიძინა	2	2	3.7	mart-stepane|mrav-aghdgoma-kyrile	RARE
გჳსწავიეს	გვსწავიეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1	RARE
მეათრვამეტესა	მეათრვამეტესა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	RARE
ჭირისათჳს	ჭირისათვს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
აღვდგე	აღვდგე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-paul-martyrdom	RARE
ოვედ	მოვედ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-enkenia-1	RARE
მეათხუთმეტესა	მეათხუთმეტესა	2	2	3.7	inventio-stephani-lucian|mrav-aghdgoma-kyrile	RARE
შევკრიბო	შევკრიბო	2	1	1.9	mrav-aghdgoma-kyrile	RARE
კრებულები	კრებულები	2	1	1.9	mrav-aghdgoma-kyrile	RARE
შევიძრა	შევიძრა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-cross-vision	RARE
დაუტეო	დაუტეო	2	1	1.9	mrav-aghdgoma-kyrile	RARE
აღმომიყვანე	აღმომიყვანე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-toma-chrysostom	RARE
მიჴსენ	მიხსენ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
შთავლენან	შთავლენან	2	2	3.7	mrav-aghdgoma-kyrile|mrav-natlisgeba-okropiri	RARE
უწყებად	უწყებად	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	RARE
ჯუარსაცუეს	ჯუარსაცუეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sulthmofenoba-1	RARE
აღშჱნებულ	აღშენებულ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
აღვდგეო	აღვდგეო	2	2	3.7	mrav-aghdgoma-kyrile|mrav-toma-chrysostom	RARE
ბრძანე	ბრძანე	2	2	3.7	inventio-stephani-lucian|mrav-aghdgoma-kyrile	RARE
დაკრძალვად	დაკრძალვად	2	2	3.7	mrav-aghdgoma-kyrile|mrav-basili-1	RARE
განემზადე	განემზადე	2	1	1.9	mrav-aghdgoma-kyrile	RARE
ენათაჲ	ენათაი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-enkenia-1	RARE
ცი	ცი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1	RARE
ჩემისაო	ჩემისაო	2	2	3.7	mart-stepane|mrav-aghdgoma-kyrile	RARE
შენდამი	შენდამი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-dormition-2	RARE
ვნებისაჲ	ვნებისაი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1	RARE
სევე	ესევე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
ვქმნეთ	ვქმნეთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
გამოვარდა	გამოვარდა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-john-baptist-decollatio-2	RARE
ეკლითა	ეკლითა	2	2	3.7	mrav-aghdgoma-kyrile|proclus-hom-theotokos	RARE
ვჭამე	ვჭამე	2	1	1.9	mrav-aghdgoma-kyrile	RARE
აღრაჲდგა	აღრაიდგა	2	1	1.9	mrav-aghdgoma-kyrile	RARE
შემახეთ	შემახეთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-toma-chrysostom	RARE
მიუპყრეს	მიუპყრეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
აღდგომილსა	აღდგომილსა	2	2	3.7	hesych-hypapante-01|mrav-aghdgoma-kyrile	RARE
ცრემლნი	ცრემლნი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-forty-martyrs	RARE
ოვიდა	მოვიდა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sulthmofenoba-1	RARE
აღიღეს	აღიღეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	RARE
ეძიებთ	ეძიებთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-shoba-athanasi	RARE
აღმოიყვანნა	აღმოიყვანნა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes	RARE
ეცნობა	ეცნობა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-severian	RARE
ვპოვო	ვპოვო	2	2	3.7	mrav-aghdgoma-kyrile|mrav-cross-vision	RARE
შეურდეს	შეურდეს	2	1	1.9	mrav-aghdgoma-kyrile	RARE
გამოცდილებითა	გამოცდილებითა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-forty-martyrs	RARE
ელვის	ელვის	2	2	3.7	mrav-aghdgoma-kyrile|mrav-kharbeba-2	RARE
თჳთმხილველ	თვთმხილველ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
მეძინა	მეძინა	2	2	3.7	inventio-stephani-lucian|mrav-aghdgoma-kyrile	RARE
ვეცხლისათჳს	ვეცხლისათვს	2	1	1.9	mrav-aghdgoma-kyrile	RARE
არწმუნოთ	არწმუნოთ	2	1	1.9	mrav-aghdgoma-kyrile	RARE
დამალეს	დამალეს	2	1	1.9	mrav-aghdgoma-kyrile	RARE
განერნეს	განერნეს	2	2	3.7	ephr-markhva|mrav-aghdgoma-kyrile	RARE
ოსე	ოსე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-dormition-1	RARE
აღვდგეთ	აღვდგეთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-epiphane-mary	RARE
გებად	გებად	2	2	3.7	mrav-aghdgoma-kyrile|mrav-basili-1	RARE
ელიაჲსსა	ელიაისსა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
შეიწყნარებთ	შეიწყნარებთ	2	1	1.9	mrav-aghdgoma-kyrile	RARE
განაგდებთ	განაგდებთ	2	1	1.9	mrav-aghdgoma-kyrile	RARE
მოციქულნიცა	მოციქულნიცა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sulthmofenoba-1	RARE
ელისე	ელისე	2	1	1.9	mrav-aghdgoma-kyrile	RARE
ვადიდებთ	ვადიდებთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-toma-chrysostom	RARE
იონაცა	იონაცა	2	1	1.9	mrav-aghdgoma-kyrile	RARE
მიივლინა	მიივლინა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
ნინევედ	ნინევედ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah	RARE
იონას	იონას	2	1	1.9	mrav-aghdgoma-kyrile	RARE
ეძინა	ეძინა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-epiphane-mary	RARE
ეტყჳან	ეტყვან	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
აღმიღეთ	აღმიღეთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah	RARE
შთამაგდეთ	შთამაგდეთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah	RARE
დასცხრეს	დასცხრეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes	RARE
შთაენთქნეს	შთაენთქნეს	2	1	1.9	mrav-aghdgoma-kyrile	RARE
ჯოჯოხეთისათა	ჯოჯოხეთისათა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
ორივე	ორივე	2	2	3.7	mrav-aghdgoma-kyrile|proclus-hom-theotokos	RARE
განჰკრთა	განჰკრთა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-epiphane-mary	RARE
შთასლვად	შთასლვად	2	1	1.9	mrav-aghdgoma-kyrile	RARE
აბრაჰამ	აბრაჰამ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-timote-1	RARE
ისაკ	ისაკ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-enkenia-2	RARE
ხარა	ხარა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-paul-martyrdom	RARE
ჯოჯოხეთისასა	ჯოჯოხეთისასა	2	2	3.7	ephr-markhva|mrav-aghdgoma-kyrile	RARE
მთათასა	მთათასა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah	RARE
მისცნა	მისცნა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-martyrs-chrysostom	RARE
ისმინეს	ისმინეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sulthmofenoba-1	RARE
თესლისაგან	თესლისაგან	2	2	3.7	mrav-aghdgoma-kyrile|mrav-epiphane-mary	RARE
აღადგინაო	აღადგინაო	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
მოწმისაჲ	მოწმისაი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-john-baptist-decollatio	RARE
წამებისა	წამებისა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-new-sunday	RARE
მთოვარისაჲ	მთოვარისაი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-new-sunday	RARE
დაუდგეს	დაუდგეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	RARE
წამეს	წამეს	2	1	1.9	mrav-aghdgoma-kyrile	RARE
სახენი	სახენი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-kharbeba-3	RARE
ცოდვათასა	ცოდვათასა	2	2	3.7	cyril-epiphany-homily|mrav-aghdgoma-kyrile	RARE
მოყუარებისა	მოყუარებისა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah	RARE
აღადგინებს	აღადგინებს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
აღდგომისანი	აღდგომისანი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-amaghleba	RARE
ვდგათ	ვდგათ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-kharbeba-2	RARE
გარდამოვიდოდეს	გარდამოვიდოდეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-martyrs-chrysostom-2	RARE
ბრძანებად	ბრძანებად	2	2	3.7	mrav-aghdgoma-kyrile|mrav-john-baptist-decollatio	RARE
აღმაღლებისა	აღმაღლებისა	2	1	1.9	mrav-aghdgoma-kyrile	RARE
მოღუაწებითა	მოღუაწებითა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bound-ioane-zosime	RARE
ყოველთათჳს	ყოველთათვს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-nails-inventio	RARE
თქუმულთაჲ	თქუმულთაი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sulthmofenoba-2	RARE
ანგელოზთანი	ანგელოზთანი	2	2	3.7	ephr-markhva|mrav-aghdgoma-kyrile	RARE
განეხუნენ	განეხუნენ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-basili-1	RARE
მიიცვალა	მიიცვალა	2	1	1.9	mrav-aghdgoma-kyrile	RARE
საკჳრველებათაჲ	ჵსაკვრველებათაი	2	2	3.7	mrav-aghdgoma-kyrile|proclus-hom-theotokos	RARE
ცეცხლისაჲთა	ცეცხლისაითა	2	2	3.7	ephr-markhva|mrav-aghdgoma-kyrile	RARE
წარუმართებენ	წარუმართებენ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-severian	RARE
მისცემდეს	მისცემდეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-exaltation-cross	RARE
მოიჴსენო	მოიხსენო	2	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-severian	RARE
ცადმდე	ცადმდე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	RARE
ჰქონან	ჰქონან	2	2	3.7	mrav-aghdgoma-kyrile|mrav-shoba-athanasi	RARE
სასუფეველისანი	სასუფეველისანი	2	2	3.7	mrav-aghdgoma-kyrile|mrav-feristsvaleba	RARE
იესუჲსთა	იესუისთა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
პატიოსნად	პატიოსნად	2	2	3.7	mrav-aghdgoma-kyrile|mrav-martyrs-chrysostom-2	RARE
ქადაგოს	ქადაგოს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-epiphane-mary	RARE
მოიღოს	მოიღოს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-toma-chrysostom	RARE
გონიერთა	გონიერთა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-nails-inventio	RARE
ჯდომისა	ჯდომისა	2	1	1.9	mrav-aghdgoma-kyrile	RARE
მოსლვადმდე	მოსლვადმდე	2	1	1.9	mrav-aghdgoma-kyrile	RARE
უწესს	უწესს	2	2	3.7	cyril-epiphany-homily|mrav-aghdgoma-kyrile	RARE
მათჱს	მათეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-basili-1	RARE
ამისავე	ამისავე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-lazare	RARE
მოველით	მოველით	2	2	3.7	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah	RARE
დასხნეს	დასხნეს	2	2	3.7	mrav-aghdgoma-kyrile|mrav-cross-vision	RARE
სხუანიცა	სხუანიცა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	RARE
ცოდვათაჲსა	ცოდვათაისა	2	2	3.7	mrav-aghdgoma-kyrile|mrav-kharbeba-3	RARE
დაწერენ	დაწერენ	2	1	1.9	mrav-aghdgoma-kyrile	RARE
მოელოდეთ	მოელოდეთ	2	2	3.7	mrav-aghdgoma-kyrile|mrav-sulthmofenoba-2	RARE
ჰგონებდე	ჰგონებდე	2	2	3.7	mrav-aghdgoma-kyrile|mrav-enkenia-2	RARE
განიკითხავს	განიკითხავს	2	2	3.7	cyril-epiphany-homily|mrav-aghdgoma-kyrile	RARE
